ID,title,description,streetaddress,city,Year,notes,full.address,lat,lon,geoAddress,status
197,Wilshire Club,,674 S. Vermont,Los Angeles,1974,,"674 S. Vermont, Los Angeles , CA",34.0607796,-118.291565,"674 s vermont ave, los angeles, ca 90005, usa",Geocoded
101,Wilshire Club,,674 S. Vermont,Los Angeles,1970,,"674 S. Vermont, Los Angeles , CA",34.0607796,-118.291565,"674 s vermont ave, los angeles, ca 90005, usa",Geocoded
83,Wilshire Club,,674 S Vermont,Los Angeles,1968,,"674 S Vermont, Los Angeles, CA",34.0607796,-118.291565,"674 s vermont ave, los angeles, ca 90005, usa",Geocoded
247,Wilshire Office,,6361 Wilshire at Crescent Hghts. ,Los Angeles,1977,,"6361 Wilshire at Crescent Hghts. , Los Angeles , CA",34.0638207,-118.3673048,"6361 wilshire blvd, los angeles, ca 90048, usa",Geocoded
672,Wind Jammer,(WE*),645 Geary St.,San Francisco,1978,,"645 Geary St., San Francisco, CA",37.7864531,-122.4138608,"645 geary st, san francisco, ca 94102, usa",Geocoded
670,Windjammer,(WE*),645 Geary St.,San Francisco,1979,,"645 Geary St., San Francisco, CA",37.7864531,-122.4138608,"645 geary st, san francisco, ca 94102, usa",Geocoded
634,Windjammer,,645 Geary Street ,San Francisco,1977,,"645 Geary Street , San Francisco, CA",37.7864531,-122.4138608,"645 geary st, san francisco, ca 94102, usa",Geocoded
366,Windjammer,(New - looks promising),645 Geary St.,San Francisco,1975,,"645 Geary St., San Francisco, CA",37.7864531,-122.4138608,"645 geary st, san francisco, ca 94102, usa",Geocoded
,Windjammer,,645 Geary,San Francisco,1974,,"645 Geary St., San Francisco, CA",37.7864531,-122.4138608,"645 geary st, san francisco, ca 94102, usa",Geocoded
557,Windjammer ,,645 Geary St. ,San Francisco,1976,,"645 Geary St. , San Francisco, CA",37.7864531,-122.4138608,"645 geary st, san francisco, ca 94102, usa",Geocoded
1279,Windjammer Cove Inn,6 mi S. in Albion,,Mendocino,1976,,", CA",39.307674,-123.799459,unclear_coded_by_hand,Found
317,Windjammer Cove Inn,6 mi. S. in Albion,,Mendocino,1974,,", CA",39.307674,-123.799459,unclear_coded_by_hand,General City Coordinates Used
1196,Windjammer Cove Inn,6 Mi. S. in Albion,,Mendocino,1975,,", CA",39.307674,-123.799459,unclear_coded_by_hand,General City Coordinates Used
284,Winery,,2391 El Camino Real,Palo Alto,1973,,"2391 El Camino Real, Palo Alto , CA",37.4254926,-122.1459639,"2391 el camino real, palo alto, ca 94306, usa",Geocoded
1347,Wise Owl,(Palms) ,3267 Motor Ave.,Palms,1980,,"3267 Motor Ave., Palms, CA",34.0296082,-118.4113128,"3267 motor ave, los angeles, ca 90034, usa",Geocoded
671,Without Reservations,(Open 24 hrs.),460 Castro St. ,San Francisco,1979,,"460 Castro St. , San Francisco, CA",37.7615419,-122.435287,"460 castro st, san francisco, ca 94114, usa",Geocoded
1814,Without Reservations ,(Open 24 hours),460 Castro St.,San Francisco,1980,,"460 Castro St., San Francisco, CA",37.7615419,-122.435287,"460 castro st, san francisco, ca 94114, usa",Geocoded
,Wood Shed,,1601 Market St.,San Francisco,1974,,,37.773942,-122.420058,,Found
672,Wooden Horse,,622 Polk St.,San Francisco,1979,,"622 Polk St., San Francisco, CA",37.782601,-122.418802,"622 polk st, san francisco, ca 94102, usa",Geocoded
671,Wooden Horse,,622 Polk St.,San Francisco,1978,,"622 Polk St., San Francisco, CA",37.782601,-122.418802,"622 polk st, san francisco, ca 94102, usa",Geocoded
1815,Wooden Horse ,,622 Polk St.,San Francisco,1980,,"622 Polk St., San Francisco, CA",37.782601,-122.418802,"622 polk st, san francisco, ca 94102, usa",Geocoded
633,Wooden Horse ,,622 Polk Street ,San Francisco,1977,,"622 Polk Street , San Francisco, CA",37.782601,-122.418802,"622 polk st, san francisco, ca 94102, usa",Geocoded
212,Woodshed,,612 N. Hoover ,Los Angeles,1976,,"612 N. Hoover , Los Angeles , CA",34.0819889,-118.2842778,"612 n hoover st, los angeles, ca 90004, usa",Geocoded
1290,Woodshed,,612 S. Hoover,Los Angeles,1975,,"612 S. Hoover, Los Angeles, CA",34.0615764,-118.284201,"612 s hoover st, los angeles, ca 90005, usa",Geocoded
249,Woodshed,No booze,11634 Victory Blvd.,Van Nuys,1972,,"11634 Victory Blvd., Van Nuys, CA",34.1863942,-118.3855927,"11634 victory blvd, north hollywood, ca 91606, usa",Geocoded
144,Woodside,,4712 Woodman at Fwy.,Sherman Oaks,1970,,"4712 Woodman at Fwy., Sherman Oaks, CA",34.1561977,-118.431008,"4712 woodman ave, sherman oaks, ca 91423, usa",Geocoded
144,Woodside,at Fwy,4712 Woodman,Studio City,1969,,"4712 Woodman, Studio City, CA",34.1561977,-118.431008,"4712 woodman ave, sherman oaks, ca 91423, usa",Geocoded
167,Woody's Adult Books,,5659 Hollywood Blvd.,Hollywood,1976,,"5659 Hollywood Blvd., Hollywood, CA",34.1018071,-118.3134524,"5659 hollywood blvd, los angeles, ca 90028, usa",Geocoded
1236,Woody's Adult Books,,5659 Hollywood Blvd.,Hollywood,1975,,"5659 Hollywood Blvd., Hollywood, CA",34.1018071,-118.3134524,"5659 hollywood blvd, los angeles, ca 90028, usa",Geocoded
142,Woody's Adult Books,,5659 Hollywood Blvd.,Hollywood,1973,,"5659 Hollywood Blvd., Hollywood, CA",34.1018071,-118.3134524,"5659 hollywood blvd, los angeles, ca 90028, usa",Geocoded
103,Woody's Adult Books,,1702 N. Western,Los Angeles,1972,,"1702 N. Western, Los Angeles , CA",34.1018034,-118.309272,"1702 n western ave, los angeles, ca 90027, usa",Geocoded
188,Woody's Books,,5659 Hollywood Blvd.,Hollywood,1977,,"5659 Hollywood Blvd., Hollywood, CA",34.1018071,-118.3134524,"5659 hollywood blvd, los angeles, ca 90028, usa",Geocoded
264,Woody's Hyperion Lounge,(Some Oc) (Lunch),2810 Hyperion,Los Angeles,1979,,"2810 Hyperion, Los Angeles , CA",34.108324,-118.2715309,"2810 hyperion ave, los angeles, ca 90027, usa",Geocoded
254,Woody's Hyperion Lounge,(Open for lunch),2810 Hyperion,Los Angeles,1978,,"2810 Hyperion, Los Angeles , CA",34.108324,-118.2715309,"2810 hyperion ave, los angeles, ca 90027, usa",Geocoded
150,Woody's Hyperion Lounge,,2810 Hyperion,Los Angeles,1972,,"2810 Hyperion, Los Angeles , CA",34.108324,-118.2715309,"2810 hyperion ave, los angeles, ca 90027, usa",Geocoded
1289,Woody's Hyperion Lounge,,2810 Hyperion,Los Angeles,1975,,"2810 Hyperion, Los Angeles, CA",34.108324,-118.2715309,"2810 hyperion ave, los angeles, ca 90027, usa",Geocoded
193,Woody's Hyperion Lounge,,2810 Hyperion,Los Angeles,1973,,"2810 Hyperion, Los Angeles , CA",34.108324,-118.2715309,"2810 hyperion ave, los angeles, ca 90027, usa",Geocoded
198,Woody's Hyperion Lounge,,2810 Hyperion,Los Angeles,1974,,"2810 Hyperion, Los Angeles , CA",34.108324,-118.2715309,"2810 hyperion ave, los angeles, ca 90027, usa",Geocoded
248,Woody's Hyperion Lounge ,,2810 Hyperion,Los Angeles,1977,,"2810 Hyperion, Los Angeles , CA",34.108324,-118.2715309,"2810 hyperion ave, los angeles, ca 90027, usa",Geocoded
1348,Woody's Hyperion Lounge ,(Some OC) (Lunch),2810 Hyperion,Los Angeles,1980,,"2810 Hyperion, Los Angeles , CA",34.108324,-118.2715309,"2810 hyperion ave, los angeles, ca 90027, usa",Geocoded
211,Woody's Hyperion Lounge ,,2810 Hyperion ,Los Angeles,1976,,"2810 Hyperion , Los Angeles , CA",34.108324,-118.2715309,"2810 hyperion ave, los angeles, ca 90027, usa",Geocoded
1349,Wrangler's,"(Some W, SM)",1941 Hyperion,Los Angeles,1980,,"1941 Hyperion, Los Angeles , CA",34.0982672,-118.2750682,"1941 hyperion ave, los angeles, ca 90027, usa",Geocoded
266,Wrangler's,"(Some W, SM) (Should be a winner)",1941 Hyperion,Los Angeles,1979,,"1941 Hyperion, Los Angeles , CA",34.0982672,-118.2750682,"1941 hyperion ave, los angeles, ca 90027, usa",Geocoded
203,Xanadu Theatre,,7308 Melrose Ave. ,Hollywood,1978,,"7308 Melrose Ave. , Hollywood, CA",34.0833084,-118.3490826,"7308 melrose ave, los angeles, ca 90046, usa",Geocoded
190,Xanadu Theatre,,7308 Melrose Avenue,Hollywood,1977,,"7308 Melrose Avenue, Hollywood, CA",34.0833084,-118.3490826,"7308 melrose ave, los angeles, ca 90046, usa",Geocoded
140,Y.M.A.C,The 'Y' Baths,7661 Melrose Ave.,Los Angeles,1974,,"7661 Melrose Ave., Los Angeles , CA",34.0839785,-118.3568115,"7661 melrose ave, los angeles, ca 90046, usa",Geocoded
143,Y.M.A.C.,(The 'Y' Baths),7661 Melrose Ave.,Hollywood,1973,,"7661 Melrose Ave., Hollywood, CA",34.0839785,-118.3568115,"7661 melrose ave, los angeles, ca 90046, usa",Geocoded
1237,Y.M.A.C.,(the 'Y' Baths),7661 Melrose Ave.,Hollywood,1975,,"7661 Melrose Ave., Hollywood, CA",34.0839785,-118.3568115,"7661 melrose ave, los angeles, ca 90046, usa",Geocoded
NA,Y.M.C.A,(Armed Services),,San Diego,1979,,", CA",32.716003,-117.167788,unclear_coded_by_hand,Found
415,Y.M.C.A,(Armed Services),,San Diego,1976,,", CA",32.716003,-117.167788,unclear_coded_by_hand,Found
550,Y.M.C.A.,(Armed Services),,San Diego,1977,,", CA",32.716003,-117.167788,unclear_coded_by_hand,Found
NA,Y.M.C.A.,(Armed Services),,San Diego,1978,,", CA",32.716003,-117.167788,unclear_coded_by_hand,Found
1066,Y.M.C.A.,(Armed services),,San Diego,1980,,", CA",32.716003,-117.167788,unclear_coded_by_hand,Found
1227,Y.M.C.A.,(Armed Services),,San Diego,1975,,", CA",32.716003,-117.167788,unclear_coded_by_hand,Found
341,Y.M.C.A.,,,San Diego,1974,,", CA",32.716003,-117.167788,unclear_coded_by_hand,Found
1816,Yacht Club,,2155 Polk St.,San Francisco,1980,,"2155 Polk St., San Francisco, CA",37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
673,Yacht Club,,2155 Polk St.,San Francisco,1979,,"2155 Polk St., San Francisco, CA",37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
673,Yacht Club,,2155 Polk St.,San Francisco,1978,,"2155 Polk St., San Francisco, CA",37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
407,Yacht Club,,2155 Polk St.,San Francisco,1972,,"2155 Polk St., San Francisco, CA",37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
367,Yacht Club,,2155 Polk St.,San Francisco,1975,,"2155 Polk St., San Francisco, CA",37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
479,Yacht Club,,2155 Polk St.,San Francisco,1973,,"2155 Polk St., San Francisco, CA",37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
283,Yacht Club,,2155 Polk St. ,San Francisco,1971,,"2155 Polk St. , San Francisco, CA",37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
,Yacht Club,,2155 Polk St.,San Francisco,1974,,,37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
635,Yacht Club ,,2155 Polk Street ,San Francisco,1977,,"2155 Polk Street , San Francisco, CA",37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
558,Yacht Club ,,2155 Polk St. ,San Francisco,1976,,"2155 Polk St. , San Francisco, CA",37.7966504,-122.4221227,"2155 polk st, san francisco, ca 94109, usa",Geocoded
144,Yakity-Yak,,3075 E Belmont,Fresno ,1966,,"3075 E Belmont, Fresno, CA",36.7506617,-119.7732151,"3075 e belmont ave, fresno, ca 93701, usa",Geocoded
181,Yankee Doodle,,1610 S. Catalina,Redondo Beach,1970,,"1610 S. Catalina, Redondo Beach, CA",33.8195012,-118.3880851,"1610 s catalina ave, redondo beach, ca 90277, usa",Geocoded
146,Yankee Doodle,,1610 S Catalina,Redondo Beach,1968,,"1610 S Catalina, Redondo Beach, CA",33.8195012,-118.3880851,"1610 s catalina ave, redondo beach, ca 90277, usa",Geocoded
213,Yellow Brick Road ,(Disco) ,3037 Sunset Blvd. ,Silver Lake,1976,,"3037 Sunset Blvd. , Silver Lake, CA",34.0844014,-118.2740062,"3037 sunset blvd, los angeles, ca 90026, usa",Geocoded
249,Yellow Brick Road ,(Disco) ,3037 Sunset Boulevard ,Silver Lake,1977,,"3037 Sunset Boulevard , Silver Lake, CA",34.0844014,-118.2740062,"3037 sunset blvd, los angeles, ca 90026, usa",Geocoded
NA,Yerba Buena Village,Taylor & Washington,,San Francisco,1978,,", CA",37.794343,-122.413029,unclear_coded_by_hand,Found
563,Yerba Buena Village,(Looks promising under new managment) Taylor & Washington,,San Francisco,1977,,", CA",37.794343,-122.413029,unclear_coded_by_hand,Found
NA,Yerba Buena Village,,Taylor & Washington,San Francisco,1979,,"Taylor & Washington, CA",37.794343,-122.413029,unclear_coded_by_hand,Found
1817,Yerba Buena Village ,,Taylor & Washington,San Francisco,1980,,"Taylor & Washington, San Francisco, CA",37.794343,-122.413029,unclear_coded_by_hand,Found
559,Yerba Buena Village ,,Taylor & Washington ,San Francisco,1976,,"Taylor & Washington , San Francisco, CA",37.794343,-122.413029,unclear_coded_by_hand,Found
675,Yes Books,,1525 Franklin St.,San Francisco,1979,,"1525 Franklin St., San Francisco, CA",37.7885868,-122.4238983,"1525 franklin st, san francisco, ca 94109, usa",Geocoded
1818,Yes Books ,,1525 Franklin St.,San Francisco,1980,,"1525 Franklin St., San Francisco, CA",37.7885868,-122.4238983,"1525 franklin st, san francisco, ca 94109, usa",Geocoded
637,Yes Books ,,418 Sutter Steet,San Francisco,1977,,"418 Sutter Steet, San Francisco, CA",37.7895451,-122.4074142,"418 sutter st, san francisco, ca 94108, usa",Geocoded
675,Yes Books ,,1525 Franklin St.,San Francisco,1978,,"1525 Franklin St., San Francisco, CA",37.7885868,-122.4238983,"1525 franklin st, san francisco, ca 94109, usa",Geocoded
,Yolo Baths,,1531 Sacramento ,Bryte,1968,,"1531 Sacramento , Bryte, CA",38.5946272,-121.5416232,"bryte, west sacramento, ca 95605, usa",Geocoded
134,Yolo Baths,(Bryte),1531 Sacramento ,Bryte,1965,,"1531 Sacramento , Bryte, CA",38.5946272,-121.5416232,"bryte, west sacramento, ca 95605, usa",Geocoded
201,Yolo Baths,,1531 Sacramento,Bryte,1969,,"1531 Sacramento, Bryte, CA",38.5946272,-121.5416232,"bryte, west sacramento, ca 95605, usa",Geocoded
237,Yolo Baths,(Bryte),1531 Sacremento,Sacramento ,1970,,"1531 Sacremento, Sacramento , CA",38.5741437,-121.4875981,"1531 n st, sacramento, ca 95814, usa",Geocoded
226,Yolo Baths,,1531 Sacramento ,Sacramento ,1971,,"1531 Sacramento , Sacramento , CA",38.5741437,-121.4875981,"1531 n st, sacramento, ca 95814, usa",Geocoded
165,Yolo Baths,(Bryte),1531 Sacramento,Sacramento ,1966,,"1531 Sacramento, Sacramento, CA",38.5741437,-121.4875981,"1531 n st, sacramento, ca 95814, usa",Geocoded
316,Yolo Baths,(Bryte),1531 Sacramento,Sacramento ,1972,,"1531 Sacramento, Sacramento , CA",38.5741437,-121.4875981,"1531 n st, sacramento, ca 95814, usa",Geocoded
194,York Baths,,5013 York Blvd.,Highland Park ,1973,,"5013 York Blvd., Highland Park , CA",34.1215172,-118.2062888,"5013 york blvd, los angeles, ca 90042, usa",Geocoded
1291,York Baths,(Highland Park),5013 York Blvd.,Highland Park ,1975,,"5013 York Blvd., Highland Park, CA",34.1215172,-118.2062888,"5013 york blvd, los angeles, ca 90042, usa",Geocoded
199,York Baths,"Highland Park
",5013 York Blvd.,Los Angeles,1974,,"5013 York Blvd., Los Angeles , CA",34.1215172,-118.2062888,"5013 york blvd, los angeles, ca 90042, usa",Geocoded
250,York Baths ,,5013 York Boulevard,Highland Park ,1977,,"5013 York Boulevard, Highland Park , CA",34.1215172,-118.2062888,"5013 york blvd, los angeles, ca 90042, usa",Geocoded
214,York Baths ,,5013 York Blvd. ,Highland Park ,1976,,"5013 York Blvd. , Highland Park , CA",34.1215172,-118.2062888,"5013 york blvd, los angeles, ca 90042, usa",Geocoded
274,York of Cannery Row,,653 Cannery Row ,Monterey,1972,,"653 Cannery Row , Monterey, CA",36.6153179,-121.8999726,"653 cannery row, monterey, ca 93940, usa",Geocoded
676,Young Boys Hotel,,664 Larkin St.,San Francisco,1979,,"664 Larkin St., San Francisco, CA",37.783946,-122.4175624,"664 larkin st, san francisco, ca 94109, usa",Geocoded
1819,Young Boys Hotel ,,664 Larkin St.,San Francisco,1980,,"664 Larkin St., San Francisco, CA",37.783946,-122.4175624,"664 larkin st, san francisco, ca 94109, usa",Geocoded
677,Youngmen Hotels,(Must register by 8 p.m.),664 Larkin St.,San Francisco,1978,,"664 Larkin St., San Francisco, CA",37.783946,-122.4175624,"664 larkin st, san francisco, ca 94109, usa",Geocoded
678,Youngmen Hotels,(Must register by 8 p.m.),1233 Polk St.,San Francisco,1978,,"1233 Polk St., San Francisco, CA",37.788296,-122.4205566,"1233 polk st, san francisco, ca 94109, usa",Geocoded
676,Youngmen Hotels,(Must register by 8 p.m.),719 Ellis St.,San Francisco,1978,,"719 Ellis St., San Francisco, CA",37.784033,-122.4180807,"719 ellis st, san francisco, ca 94109, usa",Geocoded
481,Youngmen Hotels,(Must Register by 8 p.m.),664 Larkin St.,San Francisco,1973,,"664 Larkin St., San Francisco, CA",37.783946,-122.4175624,"664 larkin st, san francisco, ca 94109, usa",Geocoded
,Youngmen Hotels,(must register by 8pm),604 Eddy St.,San Francisco,1974,,,37.7834044,-122.4179004,"604 eddy st, san francisco, ca 94109, usa",Geocoded
,Youngmen Hotels,(must register by 8pm),664 Larkin St.,San Francisco,1974,,,37.783946,-122.4175624,"664 larkin st, san francisco, ca 94109, usa",Geocoded
368,Youngmen Hotels,(Must register by 8pm),"719 Ellis, 664 Larkin St. & 1233 Polk St.",San Francisco,1975,,"719 Ellis, 664 Larkin St. & 1233 Polk St., San Francisco, CA",37.783946,-122.4175624,"664 larkin st, san francisco, ca 94109, usa",Geocoded
480,Youngmen Hotels,(Must Register by 8 p.m.),604 Eddy St.,San Francisco,1973,,"604 Eddy St., San Francisco, CA",37.7834044,-122.4179004,"604 eddy st, san francisco, ca 94109, usa",Geocoded
,Youngmen Hotels,(must register by 8pm),264 Valencia,San Francisco,1974,,, 37.768628,-122.422584,,Found
482,Youngmen Hotels,(Must Register by 8 p.m.),264 Valencia,San Francisco,1973,,"264 Valencia, San Francisco, CA",37.7686278,-122.4225837,"264 valencia st, san francisco, ca 94103, usa",Geocoded
562,Youngmen Hotels ,(Must register by 8p.m.) ,1233 Polk St. ,San Francisco,1976,,"1233 Polk St. , San Francisco, CA",37.788296,-122.4205566,"1233 polk st, san francisco, ca 94109, usa",Geocoded
639,Youngmen Hotels ,(Must register by 8 p.m.),644 Larkin Steet,San Francisco,1977,,"644 Larkin Steet, San Francisco, CA",37.7837483,-122.4176396,"644 larkin st, san francisco, ca 94109, usa",Geocoded
638,Youngmen Hotels ,(Must register by 8 p.m.),719 Ellis Street ,San Francisco,1977,,"719 Ellis Street , San Francisco, CA",37.784033,-122.4180807,"719 ellis st, san francisco, ca 94109, usa",Geocoded
561,Youngmen Hotels ,(Must register by 8p.m.) ,664 Larkin St. ,San Francisco,1976,,"664 Larkin St. , San Francisco, CA",37.783946,-122.4175624,"664 larkin st, san francisco, ca 94109, usa",Geocoded
640,Youngmen Hotels ,(Must register by 8 p.m.),1233 Polk Street ,San Francisco,1977,,"1233 Polk Street , San Francisco, CA",37.788296,-122.420557,unclear_coded_by_hand,Found
560,Youngmen Hotels ,(Must register by 8p.m.) ,719 Ellis St. ,San Francisco,1976,,"719 Ellis St. , San Francisco, CA",37.784033,-122.4180807,"719 ellis st, san francisco, ca 94109, usa",Geocoded
1146,Youngmen's Hotels,(Register by 8pm) 719 Ellis & 1233 Polk St.,1233 Polk St.,San Francisco,1980,,"1233 Polk St., CA",37.788296,-122.420557,unclear_coded_by_hand,Found
677,Youngmen's Hotels,(Register by 8 p.m.) ,719 Ellis ,San Francisco,1979,,"719 Ellis & 1233 Polk St., San Francisco, CA",37.784033,-122.418081,unclear_coded_by_hand,Found
NA,Youngmen's Hotels,(Register by 8pm) 719 Ellis & 1233 Polk St.,719 Ellis,San Francisco,1980,,"719 Ellis, CA",37.784033,-122.418081,unclear_coded_by_hand,Found
677 copy,Youngmen's Hotels,(Register by 8 p.m.) ,1233 Polk St.,San Francisco,1979,,"719 Ellis & 1233 Polk St., San Francisco, CA",37.788296,-122.420557,unclear_coded_by_hand,Found
189,Yum Yum Club,(disco) ,739 N. La Brea,Hollywood,1977,,"739 N. La Brea, Hollywood, CA",34.0845845,-118.3443457,"739 n la brea ave, los angeles, ca 90038, usa",Geocoded
144,Zachary,,5414 Melrose Ave.,Hollywood,1973,,"5414 Melrose Ave., Hollywood, CA",34.0832539,-118.318442,"5414 melrose ave, los angeles, ca 90038, usa",Geocoded
141,Zachary,,5414 Melrose Ave.,Los Angeles,1974,,"5414 Melrose Ave., Los Angeles , CA",34.0832539,-118.318442,"5414 melrose ave, los angeles, ca 90038, usa",Geocoded
104,Zachary ,,5414 Melrose Ave.,Los Angeles,1972,,"5414 Melrose Ave., Los Angeles , CA",34.0832539,-118.318442,"5414 melrose ave, los angeles, ca 90038, usa",Geocoded
NA,Zak's Bar & Grille,(Liquor) (Sun. brunch),68-657 Hwy. 111,Cathedral City,1980,,"68-657 Hwy. 111, CA",33.771925,-116.447434,unclear_coded_by_hand,Found
363,Zelda's,Paradise Shopping Center- Paradise Dr. off U.S. 101,,Corte Madera,1976,,", CA",37.924411,-122.512032,unclear_coded_by_hand,Found
