"ID","title","streetaddress","description","city","state","amenityfeatures","Year","type","unclear_address","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
4945,"Shades of Gray","","(at the Trestle bar location) 828-4959 leather goods, periodicals, novelties","Dallas","TX","",1990,"Erotica/Adult Books","checked",NA,"","7/14/2023 5:49pm",", TX",-96.768509,32.787056,"unclear_coded_by_hand","Found"
4938,"Integrity (Episcopal)","Box 190351, 75219-0351","522-5950 meets 3rd Mon of month","Dallas","TX","",1990,"Religious Organizations","checked",NA,"","7/14/2023 5:42pm","Box 190351, 75219-0351, TX",-96.796988,32.776664,"unclear_coded_by_hand","General Coordinates Used"
4949,"Lee Park","","","Dallas","TX","Cruisy Area,(AYOR)",1990,"Cruising Areas","checked",NA,"","7/14/2023 5:47pm",", TX",-96.803405,32.808458,"unclear_coded_by_hand","Found"
4953,"White Rock Lake - Flag Pole Hill","","","Dallas","TX","Cruisy Area,(AYOR)",1990,"Cruising Areas","checked",NA,"","7/14/2023 5:51pm",", TX",-96.725316,32.828066,"unclear_coded_by_hand","Found"
4951,"S.M.U. Main Library (1st & 2nd floors)","","","Dallas","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/14/2023 5:48pm",", TX",-96.784517,32.841218,"unclear_coded_by_hand","Found"
4909,"Lafitte's","","(upstairs at Village Station bar location) 949-2398 conversation bar","Dallas","TX","(V)",1990,"Bars","checked",NA,"","7/14/2023 5:43pm",", TX",-96.811071,32.810535,"unclear_coded_by_hand","Found"
4952,"Throckmorton & Reagan","","S. of Cedar Springs","Dallas","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/14/2023 5:51pm",", TX",-96.811475,32.809478,"unclear_coded_by_hand","General Coordinates Used"
4950,"Riverchon Park - Trails, trees & parking","","lot behind baseball field","Dallas","TX","Cruisy Area,(AYOR)",1990,"Cruising Areas","checked",NA,"","7/14/2023 5:48pm",", TX",-96.812522,32.801702,"unclear_coded_by_hand","Found"
4936,"Beth El Binah","P.O. Box 64460, 75206","526-2085/530-3552 meeting first Mon of month, call for location","Dallas","TX","",1990,"Religious Organizations","checked",NA,"","7/14/2023 5:38pm","P.O. Box 64460, 75206, TX",-96.796988,32.776664,"unclear_coded_by_hand","General Coordinates Used"
4889,"Open Quest Institute, The","","(800) 992-9239 24 hour Crisis Hotline","Dallas","TX","",1990,"Info Lines & Services","checked",NA,"","7/14/2023 5:47pm",", TX",-96.796988,32.776664,"unclear_coded_by_hand","General Coordinates Used"
4948,"Kiest Park","","(Best Sunday)","Dallas","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/14/2023 5:42pm",", TX",-96.852711,32.710241,"unclear_coded_by_hand","Found"
4888,"Lambda AA","Box 191025, 75219","487-7667 voluminous schedule, call for times and location","Dallas","TX","",1990,"Info Lines & Services","checked",NA,"","7/14/2023 5:42pm","Box 191025, 75219, TX",-96.796988,32.776664,"unclear_coded_by_hand","General Coordinates Used"
4946,"Bachman Lake","","","Dallas","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/14/2023 5:38pm",", TX",-96.866597,32.851972,"unclear_coded_by_hand","Found"
4943,"Leather by Boots","","(at the Barracks bar location) 353-9992 leather goods, periodicals, novelties","Dallas","TX","",1990,"Erotica/Adult Books","checked",NA,"","7/14/2023 5:45pm",", TX",-96.835121,32.822799,"unclear_coded_by_hand","Found"
4944,"Leather by Boots","","(at the Bunkhouse bar location) 902-8139 leather goods, periodicals, novelties","Dallas","TX","",1990,"Erotica/Adult Books","checked",NA,"","7/14/2023 5:46pm",", TX",-96.796988,32.776664,"unclear_coded_by_hand","General Coordinates Used"
4967,"El Paso Style","P.O. Box 640424, El Paso, 79904","","El Paso","TX","",1990,"Publication","checked",NA,"","7/14/2023 5:55pm","P.O. Box 640424, El Paso, 79904, TX",-106.485022,31.761878,"unclear_coded_by_hand","General Coordinates Used"
4971,"'Rest Stop' S. on I-10","","","El Paso","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/14/2023 5:51pm",", TX",-106.485022,31.761878,"unclear_coded_by_hand","General Coordinates Used"
4972,"Dryer St. (Hwy 54) From Paisano St. to","","Northgate Shopping Ctr.","El Paso","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/14/2023 5:55pm",", TX",-106.485022,31.761878,"unclear_coded_by_hand","General Coordinates Used"
4965,"Briar Patch","","(at Briar Patch bar) 546-9100 Mexican food & sandwiches, noon-2am","El Paso","TX","(MX),(MW),(NH)",1990,"Restaurants & Cafes","checked",NA,"","7/14/2023 5:53pm",", TX",-106.49192,31.764698,"unclear_coded_by_hand","Found"
4983,"'Rest Stop' on I-35 S.","","","Ft. Worth","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:07am",", TX",-97.330766,32.755488,"unclear_coded_by_hand","General Coordinates Used"
4986,"Rockwood Park","","(Days)","Ft. Worth","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:07am",", TX",-97.330766,32.755488,"unclear_coded_by_hand","General Coordinates Used"
4984,"Benbrook Lake, off US 377, S.W. of town","","","Ft. Worth","TX","Cruisy Area,(AYOR)",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:07am",", TX",-97.467888,32.628733,"unclear_coded_by_hand","Found"
4985,"Forest Park - Picnic area","","","Ft. Worth","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:07am",", TX",-97.352669,32.719458,"unclear_coded_by_hand","Found"
4973,"International Gay Rodeo Association","PO Box 8337, 76125","496-1333/429-1463","Ft. Worth","TX","",1990,"Info Lines & Services","checked",NA,"","7/17/2023 11:07am","PO Box 8337, 76125, TX",-97.330766,32.755488,"unclear_coded_by_hand","General Coordinates Used"
4987,"T.C.U. - Burnett Library","","","Ft. Worth","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:10am",", TX",-97.36356,32.709594,"unclear_coded_by_hand","Found"
4988,"'Rest Stop' on I-35, 9 mi. S.","","","Gainesville","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:11am",", TX",-97.133345,33.625941,"unclear_coded_by_hand","General Coordinates Used"
4994,"Stewart Beach","","","Galveston","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:11am",", TX",-94.770299,29.304443,"unclear_coded_by_hand","Found"
4998,"Lambda AA Center","1214 Joe Annie","521-9772 call for meeting schedule","Houston","TX","",1990,"Info Lines & Services","checked",NA,"","7/17/2023 11:16am","1214 Joe Annie, TX",-95.369803,29.760427,"unclear_coded_by_hand","General Coordinates Used"
5065,"Memorial Park & adj. pathway","","","Houston","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:16am",", TX",-95.435493,29.77707,"unclear_coded_by_hand","Found"
5061,"'Rest Stop' on I-10 nr. Columbia","","","Houston","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:11am",", TX",-95.369803,29.760427,"unclear_coded_by_hand","General Coordinates Used"
5049,"Lutherans Concerned","P.O. Box 924221, 77292","686-4931 call for meeting schedule","Houston","TX","",1990,"Religious Organizations","checked",NA,"","7/17/2023 11:16am","P.O. Box 924221, 77292, TX",-95.369803,29.760427,"unclear_coded_by_hand","General Coordinates Used"
4999,"Open Quest Institution, The","","24 hour Crisis Hotline","Houston","TX","",1990,"Info Lines & Services","checked",NA,"","7/17/2023 11:18am",", TX",-95.369803,29.760427,"unclear_coded_by_hand","General Coordinates Used"
5067,"U. of Houston - Library (2nd floor)","","","Houston","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:18am",", TX",-95.342317,29.721162,"unclear_coded_by_hand","Found"
5062,"Avondale btw. Bagby & Crocker","","","Houston","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:12am",", TX",-95.369803,29.760427,"unclear_coded_by_hand","General Coordinates Used"
5058,"Leather by Boots","","(at the Ripcord bar location) 526-0444","Houston","TX","",1990,"Publication","checked",NA,"","7/17/2023 11:16am",", TX",-95.389405,29.74796,"unclear_coded_by_hand","Found"
5011,"Farside, The","","at Venture N bar location 522-0000","Houston","TX","(D),(L),(LV)",1990,"Bars","checked",NA,"","7/17/2023 11:15am",", TX",-95.495203,29.635514,"unclear_coded_by_hand","General Coordinates Used"
5066,"Rice U. - Memorial Ctr. & Library (bsmt)","","","Houston","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:18am",", TX",-95.400835,29.717832,"unclear_coded_by_hand","Found"
4997,"Gay Switchboard","P.O. Box 66591, 77266-6591","529-3211/(TTY)529-3223 3pm-midnight daily, info, referrals","Houston","TX","",1990,"Info Lines & Services","checked",NA,"","7/17/2023 11:15am","P.O. Box 66591, 77266-6591, TX",-95.369803,29.760427,"unclear_coded_by_hand","General Coordinates Used"
5064,"Galleria Mall","","","Houston","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:15am",", TX",-95.4633,29.73993,"unclear_coded_by_hand","Found"
5043,"Back Pocket Boutique","","(at the Brazos River Bottom bar) 528-9192 gifts, novelties, etc.","Houston","TX","",1990,"Bookstores/Retail Shops","checked",NA,"","7/17/2023 11:12am",", TX",-95.369803,29.760427,"unclear_coded_by_hand","General Coordinates Used"
4996,"Ebony","P.O. Box 1428, Austin, 78767","(512)478-3786 black lesbian/gay/bisexual organization, contact Austin Chapter","Houston","TX","",1990,"Info Lines & Services","checked",NA,"","7/17/2023 11:13am","P.O. Box 1428, Austin, 78767, TX",-95.369803,29.760427,"unclear_coded_by_hand","General Coordinates Used"
5063,"Bayland Park on Bissonet","","","Houston","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:12am",", TX",-95.496278,29.69523,"unclear_coded_by_hand","Found"
5069,"William Brook Park at Sulphur Creek","","","Lampasas","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:18am",", TX",-98.180274,31.054914,"unclear_coded_by_hand","Found"
5071,"Lake Casa Blanca","","","Laredo","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:19am",", TX",-99.451308,27.539166,"unclear_coded_by_hand","Found"
5072,"Mall de Norte","","","Laredo","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:19am",", TX",-99.499887,27.551747,"unclear_coded_by_hand","Found"
5073,"River Drive Mall","","","Laredo","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:19am",", TX",-99.509928,27.501787,"unclear_coded_by_hand","Found"
5070,"Jarvis Plaza","","(Hustlers)","Laredo","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/17/2023 11:19am",", TX",-99.506019,27.506573,"unclear_coded_by_hand","Found"
5074,"Choices","PO Box 502, Killgore, 75662","753-1052","Longview","TX","(D),(F),(S)",1990,"Bars","checked",NA,"","7/17/2023 11:19am","PO Box 502, Killgore, 75662, TX",-94.740489,32.500704,"unclear_coded_by_hand","General Coordinates Used"
5085,"Integrity","PO Box 43, 79408","762-0605 meets 2nd Sat, call for time & location","Lubbock","TX","",1990,"Religious Organizations","checked",NA,"","7/19/2023 1:18pm","PO Box 43, 79408, TX",-101.855166,33.577863,"unclear_coded_by_hand","General Coordinates Used"
5091,"South Plains Mall","","","Lubbock","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:21pm",", TX",-101.925179,33.539275,"unclear_coded_by_hand","Found"
5084,"L. Taja's Restaurant","","(at Pandora's bar) 762-9363 American food, 6am-9pm Sun-Thurs, till 11pm Fri & Sat","Lubbock","TX","(MW)",1990,"Restaurants & Cafes","checked",NA,"","7/19/2023 1:18pm",", TX",-101.847937,33.610302,"unclear_coded_by_hand","Found"
5090,"McKenzie Park","","","Lubbock","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:18pm",", TX",-101.838073,33.595618,"unclear_coded_by_hand","Found"
5079,"Lubbock Gay/Lesbian Alliance","PO Box 64746, Lubbock, 79464","tel. 791-4499 social group, monthly newsletter 'Lambda Times'","Lubbock","TX","",1990,"Info Lines & Services","checked",NA,"","7/19/2023 1:18pm","PO Box 64746, Lubbock, 79464, TX",-101.855166,33.577863,"unclear_coded_by_hand","General Coordinates Used"
5083,"Beach, The","","(at the Beach Bar) 792-4783 8pm-11:05pm","Lubbock","TX","(MW),(D),(S),(V)",1990,"Restaurants & Cafes","checked",NA,"","7/19/2023 1:16pm",", TX",-101.92353,33.586209,"unclear_coded_by_hand","Found"
5078,"Gay Helpline","","791-4499 irregular hrs","Lubbock","TX","",1990,"Info Lines & Services","checked",NA,"","7/19/2023 1:18pm",", TX",-101.855166,33.577863,"unclear_coded_by_hand","General Coordinates Used"
5076,"AA Lambda","","828-3316 8pm Mon-Fri at MCC location","Lubbock","TX","",1990,"Info Lines & Services","checked",NA,"","7/19/2023 1:17pm",", TX",-101.931288,33.563046,"unclear_coded_by_hand","Found"
5087,"Crystal Cinema","","(behind Varsity Bookstore) 765-7107","Lubbock","TX","",1990,"Erotica/Adult Books","checked",NA,"","7/19/2023 1:17pm",", TX",-101.384975,33.678621,"unclear_coded_by_hand","Found"
5092,"P.B.D.'s Lounge","Ware Rd","682-8019 patio, 8pm-2am Mon-Sat, 5pm-2am Sun","McAllen","TX","(*),(MW),(NH)",1990,"Bars","checked",NA,"","7/19/2023 1:25pm","Ware Rd, TX",-98.256734,26.23516,"unclear_coded_by_hand","Found"
5094,"'Rest Stop' on I-20, 15 mi. S","","","Monahans","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:26pm",", TX",-102.892654,31.594299,"unclear_coded_by_hand","General Coordinates Used"
5098,"Club 51","46th & Andrews","","Odessa","TX","",1990,"Erotica/Adult Books","checked",NA,"","7/19/2023 1:44pm","46th & Andrews, TX",-102.386279,31.886701,"unclear_coded_by_hand","Found"
5102,"Gay/Lesbian Switchboard","","733-7300 7pm-11pm or tape","San Antonio","TX","",1990,"Info Lines & Services","checked",NA,"","7/19/2023 1:27pm",", TX",-98.494592,29.425191,"unclear_coded_by_hand","General Coordinates Used"
5128,"San Pedro Park","","","San Antonio","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:29pm",", TX",-98.503563,29.448182,"unclear_coded_by_hand","Found"
5127,"Northstar Mall","","","San Antonio","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:28pm",", TX",-98.498178,29.518505,"unclear_coded_by_hand","Found"
5123,"Lutherans Concerned","PO Box 29008, 785206","mail access only","San Antonio","TX","",1990,"Religious Organizations","checked",NA,"","7/19/2023 1:28pm","PO Box 29008, 785206, TX",-98.493628,29.424122,"unclear_coded_by_hand","General Coordinates Used"
5101,"Bar Hotline","","734-2833 taped local bar info","San Antonio","TX","",1990,"Info Lines & Services","checked",NA,"","7/19/2023 1:27pm",", TX",-98.494592,29.425191,"unclear_coded_by_hand","General Coordinates Used"
5125,"Bar Talk","PO Box 182. 78291","225-8807","San Antonio","TX","",1990,"Publication","checked",NA,"","7/19/2023 1:27pm","PO Box 182. 78291, TX",-98.494592,29.425191,"unclear_coded_by_hand","General Coordinates Used"
5130,"'The Jetties' - County Park at S. end","","(Showers, beach & parking lot)","South Padre Island","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:30pm",", TX",-97.167822,26.078522,"unclear_coded_by_hand","Found"
5131,"Andy Bowie Beach","","","South Padre Island","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:30pm",", TX",-97.171766,26.140921,"unclear_coded_by_hand","Found"
5132,"Atol Beach","","","South Padre Island","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:30pm",", TX",-97.168126,26.11184,"unclear_coded_by_hand","General Coordinates Used"
5134,"Central Mall","","","Texarkana","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:30pm",", TX",-94.080566,33.455308,"unclear_coded_by_hand","Found"
5135,"Bergfield Park","","","Tyler","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:31pm",", TX",-95.301764,32.332912,"unclear_coded_by_hand","Found"
5136,"Fun Forest Park","","(Best nights)","Tyler","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:32pm",", TX",-95.323049,32.360743,"unclear_coded_by_hand","Found"
5141,"Cameron Park","","","Waco","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:34pm",", TX",-97.156257,31.583658,"unclear_coded_by_hand","Found"
5142,"Midway Park","","","Waco","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:34pm",", TX",-97.225013,31.524328,"unclear_coded_by_hand","Found"
5140,"Adult Book Store","I-35 & Lake Brazos","","Waco","TX","",1990,"Erotica/Adult Books","checked",NA,"","7/19/2023 1:34pm","I-35 & Lake Brazos, TX",-97.118272,31.557828,"unclear_coded_by_hand","General Coordinates Used"
5146,"Lucy Park","","","Wichita Falls","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:35pm",", TX",-98.516607,33.917338,"unclear_coded_by_hand","Found"
5145,"'Rest Stop' on US 281- 5 mi. N.","","(Both sides)","Wichita Falls","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:35pm",", TX",-98.493387,33.913709,"unclear_coded_by_hand","General Coordinates Used"
5147,"Sikes Center Mall","","","Wichita Falls","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:35pm",", TX",-98.532764,33.868974,"unclear_coded_by_hand","Found"
5143,"T.J. Cassidy's","Century Plaza","(Closes 12 midnight daily, except for Sat. night)","Wichita Falls","TX","(D),(YC)",1990,"Bars","checked",NA,"","7/19/2023 1:35pm","Century Plaza, TX",-98.526754,33.868351,"unclear_coded_by_hand","Found"
5144,"MCC","PO Box 8063, 76301","mail access only","Wichita Falls","TX","",1990,"Religious Organizations","checked",NA,"","7/19/2023 1:35pm","PO Box 8063, 76301, TX",-98.493387,33.913709,"unclear_coded_by_hand","General Coordinates Used"
4954,"AA Gay/Lesbian","","call MCC for details","Denton","TX","",1990,"Info Lines & Services","checked",NA,"","7/19/2023 1:36pm",", TX",-96.971398,33.109472,"unclear_coded_by_hand","General Coordinates Used"
4957,"Golden Triangle Mall","","","Denton","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:36pm",", TX",-97.107903,33.190387,"unclear_coded_by_hand","Found"
4958,"Lake Lewisville - Queens Pt.","","","Denton","TX","Cruisy Area,(AYOR)",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:36pm",", TX",-96.971398,33.109472,"unclear_coded_by_hand","Found"
4995,"Rockledge Park","","","Grapevine Lake","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:37pm",", TX",-97.065228,32.981271,"unclear_coded_by_hand","Found"
4868,"Picnic Area on Hwy 71 of city","","","Bastrop","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:37pm",", TX",-97.31527,30.110495,"unclear_coded_by_hand","General Coordinates Used"
4874,"'Rest Stop' on Hwy 6 - Just S. of Bryan","","W. side","Bryan","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:43pm",", TX",-96.35373,30.644233,"unclear_coded_by_hand","General Coordinates Used"
4872,"Lambda AA","","846-2787 8pm Sun","Bryan","TX","",1990,"Info Lines & Services","checked",NA,"","7/19/2023 1:43pm",", TX",-96.35373,30.644233,"unclear_coded_by_hand","General Coordinates Used"
5068,"Irving Mall","","","Irving","TX","Cruisy Area",1990,"Cruising Areas","checked",NA,"","7/19/2023 1:37pm",", TX",-96.995013,32.840474,"unclear_coded_by_hand","Found"
